transaction_date,name,type,notional,trade_price
2022-09-08,Asset331,BUY,3500000.0,93.94
2022-09-08,Asset463,BUY,1000000.0,93.95
2022-09-08,Asset268,SELL,2000000.0,93.96
2022-09-08,Asset404,BUY,1500000.0,93.94
2022-09-08,Asset218,BUY,3000000.0,93.95
2022-09-08,Asset419,SELL,2000000.0,93.95
2022-09-09,Asset316,BUY,500000.0,94.0
2022-09-09,Asset268,BUY,1500000.0,94.02
2022-09-09,Asset263,SELL,1000000.0,93.99
2022-09-09,Asset152,SELL,2000000.0,94.02
2022-09-09,Asset393,BUY,3500000.0,93.96
2022-09-09,Asset495,BUY,1500000.0,94.04
2022-09-09,Asset135,SELL,1500000.0,94.0
2022-09-09,Asset438,BUY,1500000.0,93.98
2022-09-09,Asset409,SELL,250000.0,94.02
2022-09-09,Asset301,SELL,2000000.0,94.0
2022-09-09,,SELL,250000.0,94.02
2022-09-09,Asset1,SELL,1000000.0,94.04
,Asset148,BUY,1500000.0,94.02
2022-09-09,Asset72,BUY,2000000.0,94.0
2022-09-09,Asset225,BUY,500000.0,94.03
2022-09-09,Asset19,BUY,1000000.0,94.02
2022-09-09,Asset233,SELL,3500000.0,94.03
2022-09-09,Asset221,SELL,1500000.0,94.0
2022-09-09,Asset496,SELL,2000000.0,93.98
2022-09-09,Asset46,SELL,1500000.0,94.0
2022-09-09,Asset285,,1000000.0,93.94
2022-09-09,Asset67,SELL,,94.02
2022-09-09,Asset85,BUY,1000000.0,94.02
2022-09-09,Asset51,SELL,1500000.0,93.97
2022-09-09,Asset214,SELL,1500000.0,94.02
2022-09-09,Asset38,BUY,1000000.0,94.02
2022-09-09,Asset288,SELL,1500000.0,94.01
2022-09-09,Asset328,BUY,2000000.0,94.04
2022-09-09,Asset448,,3500000.0,93.99
2022-09-09,Asset331,BUY,3000000.0,94.01
2022-09-09,Asset400,BUY,3000000.0,94.0
2022-09-09,Asset73,BUY,500000.0,94.05
2022-09-09,Asset170,BUY,2000000.0,94.02
2022-09-09,Asset409,SELL,1500000.0,94.03
,Asset20,BUY,500000.0,94.05
2022-09-09,Asset166,BUY,,94.01
2022-09-09,Asset458,BUY,2000000.0,94.01
2022-09-09,Asset473,BUY,1000000.0,94.0
2022-09-09,Asset474,BUY,1500000.0,94.0
2022-09-09,Asset166,BUY,1500000.0,94.01
2022-09-09,Asset66,,1000000.0,94.02
2022-09-09,Asset256,SELL,3000000.0,93.99
2022-09-09,Asset281,BUY,1000000.0,94.0
2022-09-09,Asset412,BUY,2000000.0,94.03
,Asset420,BUY,1000000.0,94.02
2022-09-09,Asset279,SELL,,94.01
2022-09-09,Asset155,BUY,2000000.0,94.03
2022-09-09,Asset371,SELL,3000000.0,94.01
2022-09-09,Asset482,BUY,2000000.0,94.03
2022-09-09,Asset20,SELL,3000000.0,94.01
2022-09-09,Asset366,SELL,1500000.0,93.99
2022-09-09,Asset321,BUY,1500000.0,94.04
2022-09-09,Asset360,BUY,3000000.0,94.01
2022-09-09,Asset141,SELL,,94.02
,Asset15,BUY,500000.0,94.05
2022-09-09,Asset225,BUY,1500000.0,94.02
2022-09-09,Asset104,BUY,,94.0
2022-09-09,Asset60,BUY,1500000.0,94.01
2022-09-09,Asset392,SELL,1000000.0,94.04
2022-09-09,,SELL,1500000.0,94.01
2022-09-09,Asset72,BUY,500000.0,94.02
2022-09-09,Asset78,SELL,3500000.0,93.98
2022-09-09,Asset330,BUY,2000000.0,94.02
2022-09-09,Asset159,BUY,2000000.0,94.0
2022-09-09,Asset257,BUY,2000000.0,94.03
2022-09-09,,SELL,3000000.0,93.98
2022-09-09,Asset151,SELL,2000000.0,94.02
2022-09-09,Asset308,BUY,1000000.0,94.01
2022-09-09,Asset39,BUY,2000000.0,94.02
2022-09-09,Asset263,BUY,3000000.0,94.01
2022-09-09,Asset59,,1000000.0,94.01
2022-09-09,Asset0,BUY,1500000.0,94.04
2022-09-09,Asset318,BUY,2000000.0,94.0
2022-09-09,Asset429,BUY,3500000.0,94.02
2022-09-09,Asset448,BUY,1000000.0,94.01
2022-09-09,Asset126,SELL,1000000.0,93.98
2022-09-09,Asset203,SELL,2000000.0,94.02
2022-09-09,Asset24,BUY,1000000.0,94.04
,Asset379,BUY,2000000.0,94.01
2022-09-09,Asset152,SELL,2000000.0,94.02
2022-09-09,Asset112,SELL,2000000.0,93.97
2022-09-09,Asset371,SELL,1000000.0,94.01
2022-09-09,Asset110,SELL,1000000.0,93.98
2022-09-09,Asset410,,1500000.0,94.03
2022-09-09,Asset181,SELL,2000000.0,94.01
2022-09-09,Asset152,BUY,1000000.0,94.01
2022-09-09,Asset138,BUY,1500000.0,94.0
2022-09-09,Asset108,SELL,1000000.0,93.98
2022-09-09,Asset297,BUY,2000000.0,94.03
2022-09-09,Asset49,,1000000.0,94.03
2022-09-09,Asset231,BUY,1500000.0,93.99
2022-09-09,Asset138,BUY,1500000.0,94.0
2022-09-09,Asset105,SELL,3000000.0,94.03
2022-09-09,Asset213,BUY,1500000.0,94.03
2022-09-09,Asset347,SELL,3000000.0,93.98
2022-09-09,Asset230,SELL,3500000.0,94.02
2022-09-09,Asset483,SELL,1500000.0,94.0
2022-09-09,Asset145,SELL,1500000.0,94.04
2022-09-09,Asset272,BUY,1500000.0,94.04
2022-09-09,Asset22,SELL,3000000.0,94.03
2022-09-09,Asset217,SELL,2000000.0,94.03
2022-09-09,Asset198,BUY,3500000.0,94.02
2022-09-09,Asset234,BUY,3000000.0,94.01
2022-09-09,Asset113,SELL,1500000.0,94.0
2022-09-09,Asset268,BUY,1500000.0,94.03
2022-09-12,Asset457,BUY,3000000.0,94.08
2022-09-12,Asset109,,1500000.0,94.07
2022-09-12,Asset280,BUY,3500000.0,94.08
2022-09-12,Asset293,SELL,3500000.0,94.06
2022-09-12,Asset269,BUY,2000000.0,94.09
2022-09-12,Asset125,BUY,3500000.0,94.09
2022-09-12,Asset90,SELL,1500000.0,94.08
2022-09-12,Asset222,SELL,1500000.0,94.07
2022-09-12,Asset138,,1500000.0,94.08
2022-09-12,Asset55,SELL,2000000.0,94.07
2022-09-12,Asset105,SELL,1500000.0,94.1
2022-09-12,Asset498,BUY,500000.0,94.13
2022-09-12,Asset481,SELL,1500000.0,94.05
2022-09-12,Asset496,BUY,1500000.0,94.08
2022-09-12,Asset0,BUY,3500000.0,94.1
,Asset220,BUY,3000000.0,94.1
2022-09-12,Asset213,BUY,1500000.0,94.1
2022-09-12,Asset10,BUY,2000000.0,94.1
2022-09-12,Asset462,BUY,2000000.0,94.1
2022-09-12,Asset18,SELL,1500000.0,94.1
2022-09-12,Asset204,SELL,1000000.0,94.1
2022-09-12,Asset387,SELL,3000000.0,94.09
2022-09-12,Asset125,SELL,2000000.0,94.08
2022-09-12,Asset416,SELL,2000000.0,94.06
2022-09-12,Asset117,SELL,1000000.0,94.11
2022-09-12,Asset264,SELL,1500000.0,94.08
2022-09-12,Asset149,SELL,3000000.0,94.09
,Asset110,BUY,1000000.0,94.08
2022-09-12,Asset395,BUY,3000000.0,94.09
2022-09-12,Asset57,SELL,1000000.0,94.06
2022-09-12,Asset204,SELL,1000000.0,94.1
2022-09-12,Asset379,SELL,,94.1
2022-09-12,Asset370,BUY,1000000.0,94.1
2022-09-12,Asset159,BUY,1500000.0,94.08
2022-09-12,Asset125,BUY,1000000.0,94.09
2022-09-12,Asset403,BUY,,94.09
2022-09-12,Asset206,SELL,500000.0,94.09
2022-09-12,Asset252,,3000000.0,94.11
2022-09-12,Asset337,BUY,1500000.0,94.12
2022-09-12,Asset315,BUY,1500000.0,94.1
2022-09-12,Asset70,BUY,2000000.0,94.09
2022-09-12,Asset420,SELL,2000000.0,94.08
2022-09-12,Asset266,SELL,3000000.0,94.08
2022-09-12,Asset88,BUY,1500000.0,94.11
2022-09-12,Asset378,BUY,250000.0,94.13
2022-09-12,Asset166,BUY,3000000.0,94.09
2022-09-12,Asset385,,1000000.0,94.08
2022-09-12,Asset5,BUY,1000000.0,94.09
2022-09-12,Asset380,SELL,,94.08
2022-09-12,Asset84,SELL,3500000.0,94.07
2022-09-12,Asset467,BUY,,94.14
2022-09-12,Asset248,BUY,3000000.0,94.09
2022-09-12,Asset421,SELL,1500000.0,94.1
2022-09-12,Asset132,SELL,3000000.0,94.05
2022-09-12,Asset354,BUY,1500000.0,94.11
2022-09-12,Asset440,BUY,1500000.0,94.06
2022-09-12,Asset188,SELL,2000000.0,94.13
2022-09-12,Asset195,BUY,1500000.0,94.1
2022-09-12,Asset475,BUY,3000000.0,94.11
2022-09-12,Asset184,BUY,3500000.0,94.1
2022-09-12,Asset278,BUY,2000000.0,94.1
2022-09-12,Asset120,BUY,1500000.0,94.08
2022-09-12,Asset284,BUY,1000000.0,94.07
2022-09-12,Asset19,BUY,1500000.0,94.09
2022-09-12,Asset79,SELL,1000000.0,94.1
2022-09-12,Asset90,SELL,3000000.0,94.06
2022-09-12,Asset306,SELL,3500000.0,94.09
2022-09-12,Asset331,BUY,500000.0,94.09
2022-09-12,Asset34,SELL,1500000.0,94.12
2022-09-12,,BUY,1500000.0,94.11
2022-09-12,Asset200,BUY,250000.0,94.12
2022-09-12,Asset152,BUY,1500000.0,94.09
2022-09-12,Asset456,SELL,1000000.0,94.08
2022-09-12,Asset434,BUY,3000000.0,94.1
2022-09-12,Asset59,,1500000.0,94.08
2022-09-12,Asset388,SELL,1000000.0,94.05
2022-09-12,Asset443,BUY,2000000.0,94.11
2022-09-12,,BUY,,94.11
2022-09-12,,SELL,250000.0,94.09
2022-09-12,Asset287,SELL,3500000.0,94.08
2022-09-12,Asset177,SELL,1000000.0,94.12
2022-09-12,Asset204,SELL,1500000.0,94.09
2022-09-12,Asset467,SELL,1500000.0,94.11
2022-09-12,Asset408,BUY,1500000.0,94.1
2022-09-12,Asset179,BUY,2000000.0,94.1
2022-09-12,Asset349,SELL,1500000.0,94.1
2022-09-12,Asset188,BUY,3000000.0,94.11
2022-09-12,Asset22,BUY,,94.11
2022-09-12,,SELL,1000000.0,94.12
2022-09-12,Asset16,SELL,1000000.0,94.08
2022-09-12,Asset374,SELL,1500000.0,94.1
2022-09-12,Asset460,SELL,3000000.0,94.06
2022-09-12,Asset392,BUY,3000000.0,94.12
2022-09-12,Asset442,BUY,1000000.0,94.08
2022-09-12,Asset193,BUY,,94.07
2022-09-12,Asset171,SELL,2000000.0,94.11
2022-09-12,Asset303,BUY,1500000.0,94.08
2022-09-12,Asset260,BUY,1000000.0,94.09
2022-09-12,Asset342,SELL,1500000.0,94.1
,Asset374,SELL,3000000.0,94.11
2022-09-12,Asset263,BUY,1500000.0,94.1
2022-09-12,Asset227,SELL,2000000.0,94.08
2022-09-12,Asset350,SELL,3500000.0,94.08
2022-09-12,Asset424,BUY,1500000.0,94.09
2022-09-12,Asset109,SELL,3000000.0,94.06
2022-09-12,Asset157,BUY,1500000.0,94.12
2022-09-12,,BUY,1500000.0,94.09
2022-09-12,Asset346,BUY,1000000.0,94.15
,Asset441,SELL,2000000.0,94.04
2022-09-12,Asset337,BUY,1500000.0,94.12
2022-09-12,Asset184,BUY,2000000.0,94.12
2022-09-12,Asset186,,2000000.0,94.11
2022-09-12,Asset227,SELL,1500000.0,94.09
2022-09-12,Asset161,SELL,1000000.0,94.11
2022-09-12,Asset215,SELL,3500000.0,94.07
2022-09-12,Asset142,BUY,2000000.0,94.08
2022-09-12,Asset333,BUY,1500000.0,94.11
2022-09-12,,BUY,3500000.0,94.09
2022-09-12,Asset187,BUY,3000000.0,94.1
2022-09-12,Asset366,BUY,2000000.0,94.1
2022-09-12,Asset324,BUY,3000000.0,94.11
2022-09-12,Asset355,BUY,1000000.0,94.06
2022-09-12,Asset198,SELL,1500000.0,94.09
2022-09-12,Asset415,BUY,1500000.0,94.08
2022-09-12,Asset400,SELL,1500000.0,94.08
2022-09-12,Asset337,,2000000.0,94.1
2022-09-12,Asset438,BUY,1500000.0,94.08
2022-09-12,Asset274,SELL,1000000.0,94.09
2022-09-12,Asset189,SELL,1000000.0,94.04
2022-09-12,Asset166,BUY,1500000.0,94.08
2022-09-12,Asset97,,3000000.0,94.09
2022-09-12,Asset62,SELL,1000000.0,94.08
2022-09-12,,SELL,2000000.0,94.06
2022-09-12,Asset291,SELL,3500000.0,94.07
2022-09-12,Asset43,SELL,3500000.0,94.07
2022-09-12,,SELL,2000000.0,94.09
2022-09-12,Asset370,SELL,,94.1
,Asset211,SELL,1500000.0,94.08
2022-09-12,Asset161,BUY,2000000.0,94.11
2022-09-12,Asset479,BUY,3000000.0,94.07
2022-09-12,Asset70,SELL,1000000.0,94.06
2022-09-12,Asset93,BUY,1500000.0,94.09
2022-09-12,Asset481,BUY,2000000.0,94.07
2022-09-12,Asset253,BUY,2000000.0,94.05
2022-09-12,Asset492,BUY,250000.0,94.09
2022-09-13,Asset312,SELL,1000000.0,93.98
2022-09-13,Asset270,SELL,1500000.0,93.99
2022-09-13,Asset432,BUY,2000000.0,93.98
2022-09-13,Asset85,BUY,2000000.0,94.02
2022-09-13,Asset104,BUY,3000000.0,94.01
2022-09-13,Asset473,BUY,1000000.0,93.99
2022-09-13,Asset126,SELL,3000000.0,93.96
2022-09-13,Asset411,BUY,1500000.0,94.05
2022-09-13,Asset362,SELL,1000000.0,93.97
2022-09-13,Asset40,SELL,2000000.0,94.03
2022-09-13,Asset151,BUY,3500000.0,94.02
2022-09-13,Asset15,BUY,1500000.0,94.03
2022-09-13,Asset344,BUY,2000000.0,94.03
2022-09-13,Asset26,BUY,3000000.0,94.01
2022-09-13,Asset246,BUY,250000.0,94.04
2022-09-13,Asset236,SELL,3500000.0,94.0
2022-09-13,Asset230,,1000000.0,94.03
2022-09-13,Asset123,SELL,1500000.0,94.03
2022-09-13,Asset80,BUY,3000000.0,93.99
2022-09-13,Asset75,SELL,1500000.0,94.02
2022-09-13,Asset113,SELL,1500000.0,94.02
2022-09-13,Asset306,BUY,500000.0,94.05
2022-09-13,Asset389,BUY,1000000.0,94.03
2022-09-13,Asset335,BUY,500000.0,94.05
2022-09-13,Asset342,SELL,2000000.0,94.01
2022-09-13,Asset300,SELL,1500000.0,93.98
2022-09-13,Asset163,SELL,1500000.0,94.03
2022-09-13,Asset122,BUY,1500000.0,94.03
2022-09-13,,BUY,1500000.0,94.03
2022-09-13,Asset266,BUY,500000.0,94.02
2022-09-13,Asset235,SELL,,94.0
2022-09-13,Asset358,SELL,2000000.0,94.0
2022-09-13,Asset153,SELL,1000000.0,94.02
2022-09-13,Asset355,BUY,2000000.0,94.0
2022-09-13,Asset340,SELL,1000000.0,94.01
2022-09-13,Asset291,SELL,1000000.0,93.99
2022-09-13,Asset113,SELL,1500000.0,94.0
,Asset184,BUY,1000000.0,94.02
2022-09-13,Asset413,BUY,1500000.0,94.02
2022-09-13,Asset110,BUY,1500000.0,93.99
2022-09-13,Asset278,BUY,1500000.0,94.02
,Asset243,BUY,3000000.0,94.0
2022-09-13,Asset397,SELL,1500000.0,94.03
2022-09-13,Asset124,BUY,1000000.0,94.03
2022-09-13,Asset223,SELL,250000.0,94.04
2022-09-13,Asset259,SELL,1000000.0,94.02
2022-09-13,Asset290,BUY,1500000.0,94.02
,Asset171,BUY,1000000.0,94.03
2022-09-13,Asset8,SELL,1500000.0,94.03
2022-09-13,Asset165,SELL,2000000.0,94.0
2022-09-13,Asset51,BUY,500000.0,94.0
2022-09-13,Asset429,BUY,500000.0,94.02
2022-09-13,Asset122,BUY,1000000.0,94.04
2022-09-13,Asset327,SELL,1500000.0,94.02
2022-09-13,Asset431,SELL,1000000.0,94.03
2022-09-13,Asset316,SELL,250000.0,94.0
2022-09-13,Asset275,,3500000.0,93.99
2022-09-13,Asset214,BUY,1500000.0,94.03
2022-09-13,Asset247,SELL,1000000.0,94.04
2022-09-13,Asset207,SELL,3000000.0,94.01
2022-09-13,Asset211,SELL,500000.0,93.99
2022-09-13,Asset403,SELL,2000000.0,94.01
2022-09-13,Asset134,SELL,1000000.0,94.0
2022-09-13,Asset482,SELL,2000000.0,94.01
2022-09-13,Asset350,SELL,1500000.0,94.01
2022-09-13,Asset194,SELL,1500000.0,94.03
2022-09-13,Asset241,SELL,2000000.0,94.02
2022-09-13,Asset11,BUY,1500000.0,94.01
2022-09-13,Asset327,BUY,2000000.0,94.03
2022-09-13,Asset158,BUY,,94.02
2022-09-13,Asset10,SELL,1500000.0,94.01
2022-09-13,Asset229,BUY,1500000.0,94.02
2022-09-13,Asset330,SELL,3000000.0,94.0
2022-09-13,Asset396,SELL,3500000.0,93.98
2022-09-13,Asset402,SELL,1000000.0,94.03
2022-09-13,Asset54,BUY,1500000.0,93.97
2022-09-13,Asset199,SELL,1500000.0,94.02
2022-09-13,Asset158,BUY,,94.0
2022-09-13,Asset61,SELL,1500000.0,94.02
2022-09-13,Asset373,SELL,1500000.0,94.0
2022-09-13,Asset358,BUY,3000000.0,94.0
2022-09-13,Asset201,SELL,3000000.0,93.98
2022-09-13,Asset65,BUY,2000000.0,94.0
2022-09-13,Asset247,SELL,3000000.0,94.04
2022-09-13,Asset159,SELL,1500000.0,94.0
2022-09-13,Asset142,SELL,3000000.0,93.99
2022-09-13,Asset22,BUY,1000000.0,94.05
2022-09-13,Asset234,SELL,1000000.0,94.01
2022-09-13,Asset464,BUY,3000000.0,94.03
2022-09-13,Asset111,SELL,1000000.0,94.02
2022-09-13,Asset318,SELL,1500000.0,94.01
2022-09-13,Asset239,SELL,3500000.0,93.97
2022-09-13,Asset314,SELL,1000000.0,94.0
2022-09-13,Asset12,SELL,1500000.0,94.02
2022-09-13,Asset97,SELL,1000000.0,94.02
,Asset293,BUY,1500000.0,94.0
2022-09-13,Asset90,SELL,2000000.0,94.0
2022-09-13,Asset100,BUY,1000000.0,94.05
2022-09-13,Asset238,SELL,2000000.0,94.02
2022-09-13,Asset104,BUY,1500000.0,94.0
2022-09-13,Asset361,BUY,2000000.0,94.02
2022-09-13,Asset226,SELL,3000000.0,94.01
2022-09-13,Asset220,BUY,1000000.0,94.04
2022-09-13,Asset447,BUY,2000000.0,94.0
2022-09-13,Asset27,BUY,3000000.0,94.02
2022-09-13,Asset354,SELL,2000000.0,94.03
2022-09-13,Asset264,SELL,500000.0,93.99
2022-09-13,Asset317,,2000000.0,94.02
2022-09-13,Asset468,SELL,1500000.0,94.04
2022-09-13,Asset310,SELL,3000000.0,94.03
2022-09-13,Asset449,,1000000.0,94.02
2022-09-13,Asset264,SELL,3000000.0,94.0
2022-09-13,Asset330,SELL,250000.0,94.04
2022-09-13,Asset329,BUY,1500000.0,94.02
2022-09-13,Asset410,,2000000.0,94.02
2022-09-13,,SELL,1000000.0,94.02
2022-09-13,Asset185,SELL,250000.0,94.03
2022-09-13,Asset463,BUY,1000000.0,94.02
2022-09-13,Asset495,BUY,3500000.0,94.04
2022-09-13,Asset239,SELL,3000000.0,93.99
,Asset121,BUY,1500000.0,94.01
2022-09-13,Asset349,SELL,1500000.0,94.03
2022-09-13,Asset38,SELL,1000000.0,94.0
2022-09-13,Asset241,BUY,250000.0,94.04
2022-09-13,Asset420,SELL,3000000.0,94.01
2022-09-13,Asset51,BUY,3500000.0,93.98
2022-09-13,Asset421,SELL,3500000.0,94.02
2022-09-13,Asset77,SELL,2000000.0,94.04
2022-09-13,Asset255,BUY,3500000.0,94.02
2022-09-13,Asset496,BUY,250000.0,94.03
2022-09-13,Asset399,BUY,1000000.0,94.01
2022-09-13,Asset406,BUY,1500000.0,94.01
2022-09-13,Asset9,SELL,1500000.0,93.95
2022-09-13,Asset230,SELL,1000000.0,94.03
2022-09-13,Asset243,SELL,1000000.0,93.99
2022-09-13,Asset381,SELL,1500000.0,94.0
2022-09-13,Asset91,BUY,2000000.0,94.02
2022-09-13,Asset489,BUY,1500000.0,94.02
2022-09-13,,SELL,3000000.0,94.02
2022-09-13,,BUY,2000000.0,93.99
2022-09-13,Asset166,BUY,3000000.0,94.01
2022-09-13,Asset121,BUY,3500000.0,94.01
2022-09-13,Asset148,BUY,2000000.0,94.01
2022-09-13,Asset109,SELL,2000000.0,94.0
2022-09-14,Asset18,BUY,2000000.0,93.99
2022-09-14,Asset425,SELL,1500000.0,93.92
2022-09-14,Asset381,SELL,1000000.0,93.93
2022-09-14,Asset15,BUY,3000000.0,93.96
2022-09-14,Asset424,BUY,3000000.0,93.96
2022-09-14,Asset489,SELL,1500000.0,93.95
2022-09-14,Asset494,SELL,1000000.0,93.95
2022-09-14,Asset106,BUY,3500000.0,93.96
2022-09-14,Asset70,BUY,1000000.0,93.93
2022-09-14,Asset198,SELL,3500000.0,93.95
2022-09-14,Asset347,BUY,3000000.0,93.93
2022-09-14,,BUY,2000000.0,93.96
2022-09-14,Asset37,BUY,3000000.0,93.93
2022-09-14,Asset36,BUY,1000000.0,93.96
2022-09-14,Asset298,BUY,1000000.0,93.97
2022-09-14,Asset149,SELL,1000000.0,93.94
2022-09-14,Asset397,SELL,500000.0,93.99
2022-09-14,Asset374,,1000000.0,93.96
2022-09-14,Asset353,BUY,1500000.0,93.93
2022-09-14,Asset240,BUY,3500000.0,93.95
2022-09-14,Asset374,SELL,1000000.0,93.97
,Asset29,SELL,2000000.0,93.93
2022-09-14,Asset53,BUY,3000000.0,93.95
2022-09-14,Asset170,SELL,1500000.0,93.94
2022-09-14,Asset101,BUY,1000000.0,93.96
2022-09-14,Asset295,SELL,1000000.0,93.94
2022-09-14,Asset462,BUY,1500000.0,93.97
2022-09-14,Asset409,BUY,1500000.0,93.97
2022-09-14,Asset369,BUY,1000000.0,94.0
2022-09-14,Asset280,SELL,1500000.0,93.94
2022-09-14,Asset396,SELL,,93.92
2022-09-14,Asset353,SELL,,93.92
2022-09-14,Asset248,BUY,,93.95
2022-09-14,,BUY,2000000.0,93.95
2022-09-14,Asset392,SELL,1500000.0,93.96
2022-09-14,Asset358,BUY,2000000.0,93.95
2022-09-14,Asset295,BUY,2000000.0,93.96
2022-09-14,Asset464,SELL,1000000.0,93.97
2022-09-14,Asset209,BUY,1500000.0,93.94
2022-09-14,Asset192,BUY,1500000.0,93.95
2022-09-14,Asset448,BUY,1500000.0,93.95
2022-09-14,Asset191,SELL,3000000.0,93.97
2022-09-14,Asset378,SELL,1500000.0,93.95
2022-09-14,Asset129,SELL,2000000.0,93.9
2022-09-14,Asset92,SELL,3500000.0,93.96
2022-09-14,Asset74,SELL,3500000.0,93.94
2022-09-14,Asset489,SELL,2000000.0,93.95
2022-09-14,Asset207,BUY,1500000.0,93.96
2022-09-14,Asset401,BUY,1500000.0,93.93
,Asset253,BUY,1000000.0,93.91
2022-09-14,Asset361,SELL,2000000.0,93.94
2022-09-14,Asset455,BUY,2000000.0,93.93
2022-09-14,Asset275,BUY,1000000.0,93.94
2022-09-14,Asset399,SELL,2000000.0,93.93
2022-09-14,Asset190,SELL,2000000.0,93.95
2022-09-14,Asset37,BUY,1500000.0,93.94
2022-09-14,Asset111,BUY,,93.96
2022-09-14,Asset420,SELL,250000.0,93.96
2022-09-14,Asset61,SELL,3500000.0,93.95
2022-09-14,Asset332,BUY,,93.97
2022-09-14,Asset323,SELL,1500000.0,93.95
2022-09-14,Asset343,SELL,1000000.0,93.94
2022-09-14,Asset187,BUY,1500000.0,93.97
2022-09-14,Asset160,SELL,2000000.0,93.96
2022-09-14,Asset97,SELL,1000000.0,93.95
2022-09-14,Asset9,SELL,1500000.0,93.88
2022-09-14,Asset413,SELL,1000000.0,93.96
2022-09-14,Asset247,BUY,500000.0,93.98
2022-09-14,Asset423,SELL,500000.0,93.97
2022-09-14,Asset40,SELL,1000000.0,93.96
2022-09-14,Asset1,SELL,1000000.0,93.96
2022-09-14,Asset438,BUY,2000000.0,93.94
2022-09-14,Asset331,BUY,1500000.0,93.96
2022-09-14,Asset177,BUY,1000000.0,94.0
2022-09-14,Asset430,SELL,1500000.0,93.95
2022-09-14,Asset493,BUY,1000000.0,93.94
2022-09-14,Asset79,SELL,3000000.0,93.96
2022-09-14,,SELL,1000000.0,93.97
2022-09-14,Asset277,BUY,3500000.0,93.9
2022-09-14,Asset294,SELL,1500000.0,93.92
2022-09-14,Asset201,BUY,1500000.0,93.93
2022-09-14,Asset455,BUY,1500000.0,93.93
2022-09-14,Asset385,BUY,2000000.0,93.98
2022-09-14,Asset213,SELL,3000000.0,93.96
2022-09-14,Asset65,SELL,2000000.0,93.94
,Asset160,BUY,2000000.0,93.95
2022-09-14,Asset6,SELL,2000000.0,93.94
2022-09-14,,SELL,3000000.0,93.88
2022-09-14,Asset64,SELL,1500000.0,93.96
2022-09-14,Asset13,SELL,1500000.0,93.94
2022-09-14,Asset291,BUY,3000000.0,93.93
2022-09-14,,,500000.0,93.94
2022-09-14,Asset480,BUY,1000000.0,93.96
2022-09-14,Asset24,BUY,250000.0,93.99
2022-09-14,Asset167,BUY,1000000.0,93.95
,Asset165,SELL,3500000.0,93.92
,Asset36,BUY,2000000.0,93.98
2022-09-14,Asset125,SELL,1500000.0,93.94
2022-09-14,Asset87,BUY,3500000.0,93.96
2022-09-14,Asset182,BUY,1500000.0,93.97
2022-09-14,Asset222,BUY,2000000.0,93.94
2022-09-14,Asset141,SELL,1500000.0,93.95
2022-09-14,Asset265,SELL,500000.0,93.92
2022-09-14,Asset480,BUY,1000000.0,93.95
2022-09-14,Asset293,BUY,2000000.0,93.94
2022-09-14,Asset148,BUY,3000000.0,93.96
2022-09-14,Asset492,SELL,3500000.0,93.92
2022-09-14,Asset58,SELL,1000000.0,93.95
2022-09-14,Asset285,SELL,2000000.0,93.89
2022-09-14,,BUY,500000.0,93.97
2022-09-14,Asset232,BUY,,93.96
2022-09-14,Asset32,BUY,3000000.0,93.94
2022-09-14,Asset377,SELL,3000000.0,93.9
2022-09-14,Asset257,BUY,3000000.0,93.96
2022-09-14,Asset340,SELL,3500000.0,93.95
2022-09-14,Asset425,SELL,1500000.0,93.92
2022-09-14,Asset456,,1500000.0,93.96
2022-09-14,,SELL,3500000.0,93.92
2022-09-14,Asset44,BUY,1500000.0,93.99
2022-09-14,Asset198,BUY,1500000.0,93.97
,Asset424,BUY,1000000.0,93.96
2022-09-14,Asset140,BUY,2000000.0,93.96
2022-09-14,Asset399,SELL,1000000.0,93.94
2022-09-14,Asset27,SELL,1500000.0,93.95
2022-09-14,Asset121,SELL,500000.0,93.95
2022-09-15,Asset305,,,93.93
2022-09-15,Asset7,BUY,1000000.0,93.93
2022-09-15,Asset105,BUY,1500000.0,93.96
2022-09-15,Asset330,SELL,,93.92
2022-09-15,Asset200,,1500000.0,93.93
2022-09-15,Asset394,BUY,1500000.0,93.95
2022-09-15,Asset42,SELL,1500000.0,93.92
2022-09-15,Asset254,BUY,1500000.0,93.93
2022-09-15,Asset257,BUY,1000000.0,93.96
2022-09-15,Asset296,SELL,3500000.0,93.94
2022-09-15,Asset70,SELL,2000000.0,93.91
2022-09-15,Asset16,SELL,2000000.0,93.92
2022-09-15,Asset340,SELL,3000000.0,93.93
2022-09-15,Asset258,SELL,1000000.0,93.91
2022-09-15,Asset364,SELL,2000000.0,93.92
2022-09-15,Asset239,SELL,1000000.0,93.9
2022-09-15,Asset74,BUY,1000000.0,93.94
2022-09-15,Asset493,BUY,1000000.0,93.91
2022-09-15,Asset95,BUY,1500000.0,93.94
2022-09-15,Asset68,SELL,500000.0,93.97
2022-09-15,,SELL,3000000.0,93.94
,Asset102,BUY,1000000.0,93.95
2022-09-15,Asset71,SELL,1000000.0,93.96
2022-09-15,Asset276,BUY,1000000.0,93.93
,Asset343,BUY,,93.89
2022-09-15,Asset347,SELL,1500000.0,93.9
2022-09-15,Asset291,BUY,3000000.0,93.95
2022-09-15,Asset56,SELL,1000000.0,93.94
2022-09-15,Asset404,BUY,2000000.0,93.93
2022-09-15,Asset105,SELL,1500000.0,93.95
